ts_code,trade_date,open,high,low,close,pct_chg,vol,cci,cci_sum,max_falling_rating,SLOP,ANGLE,stoch,ema,ema_upper,ema_lower,envelope,envelope_shift,quantityrelativeratio,cci_status,envelope_days
002925.SZ,20220525,18.82,19.33,18.16,19.05,-0.2618,63905.19,-143.1,778.4,0.1,0.0,1.0,0.3,19.9,21.9,17.9,0,0.0,1.4,wait,12
002484.SZ,20220525,21.56,21.7,20.9,21.45,0.8937,58640.94,34.1,1090.1,0.3,0.2,13.0,0.9,20.3,22.4,18.3,0,0.0,0.7,wait,1
603915.SH,20220525,21.5,21.6,20.82,21.32,-0.8372,26021.03,51.8,965.6,0.2,0.3,16.0,0.8,21.3,23.4,19.1,0,0.0,0.3,wait,10
002833.SZ,20220525,20.37,20.55,20.03,20.26,-0.2953,12312.75,-34.2,805.9,0.1,0.0,1.6,0.7,20.5,22.6,18.5,0,0.0,0.7,wait,15
002372.SZ,20220525,18.37,18.63,18.01,18.63,2.3626,51362.0,-83.5,634.2,0.1,-0.1,-5.2,0.5,18.9,20.7,17.0,0,0.0,0.6,wait,56
600741.SH,20220525,21.35,22.3,20.94,22.18,1.7898,326177.8,173.9,950.4,0.2,0.2,9.1,1.0,20.3,22.4,18.3,0,0.0,1.1,wait,17
002216.SZ,20220525,19.57,20.21,19.25,19.94,1.4758,79626.52,-76.7,-309.4,0.2,-0.1,-5.1,0.1,19.9,21.9,17.9,0,0.0,0.6,wait,8
001205.SZ,20220525,18.5,20.38,18.31,20.38,9.9838,59458.52,64.8,732.5,0.2,-0.0,-1.9,1.0,19.1,21.0,17.2,0,0.0,0.9,wait,14
603733.SH,20220525,20.05,20.33,19.92,20.02,-0.5958,19680.89,-184.4,578.6,0.1,-0.0,-0.6,0.4,21.1,23.2,19.0,0,0.0,0.7,wait,14
002727.SZ,20220525,21.07,22.65,21.06,22.41,5.5085,152571.64,197.5,812.6,0.2,0.2,9.7,1.0,20.9,23.0,18.8,0,0.0,1.8,wait,15
000581.SZ,20220525,20.52,20.92,20.47,20.87,1.7552,59122.69,88.6,1039.0,0.1,0.0,2.0,1.0,20.4,22.5,18.4,0,0.0,0.8,wait,56
001205.SZ,20220525,18.5,20.38,18.31,20.38,9.9838,59458.52,64.8,732.5,0.2,-0.0,-1.9,1.0,19.1,21.0,17.2,0,0.0,0.9,wait,14
603733.SH,20220525,20.05,20.33,19.92,20.02,-0.5958,19680.89,-184.4,578.6,0.1,-0.0,-0.6,0.4,21.1,23.2,19.0,0,0.0,0.7,wait,14
002727.SZ,20220525,21.07,22.65,21.06,22.41,5.5085,152571.64,197.5,812.6,0.2,0.2,9.7,1.0,20.9,23.0,18.8,0,0.0,1.8,wait,15
601601.SH,20220525,20.9,21.06,20.77,20.85,0.4819,159623.44,11.0,513.0,0.1,-0.0,-0.7,0.4,21.1,23.2,19.0,0,0.0,0.6,wait,56
002335.SZ,20220525,22.54,23.81,22.36,23.73,5.3262,138764.95,79.9,1161.2,0.3,0.3,18.1,1.0,22.1,24.3,19.9,0,0.0,0.7,wait,2
003022.SZ,20220525,27.16,27.28,25.73,26.77,-2.4061,232874.58,100.2,1367.0,0.4,0.9,41.8,0.9,23.0,25.3,20.7,1,1.0,0.7,wait,4
002884.SZ,20220525,19.35,19.95,19.03,19.78,1.332,15569.98,-152.7,581.1,0.2,-0.1,-4.0,0.7,19.7,21.7,17.8,0,0.0,0.7,wait,25
603855.SH,20220525,20.95,21.45,20.85,21.4,1.8078,7871.0,-152.5,78.8,0.1,-0.1,-5.7,0.6,21.4,23.5,19.2,0,0.0,0.6,wait,27
603927.SH,20220525,20.68,21.18,20.56,20.92,2.2983,47288.5,-80.9,14.8,0.2,-0.0,-2.0,0.2,21.6,23.7,19.4,0,0.0,0.9,wait,13
002396.SZ,20220525,20.84,20.9,20.52,20.78,1.1685,58552.76,-186.8,164.4,0.1,-0.1,-6.6,0.4,21.4,23.5,19.2,0,0.0,0.5,wait,34
600346.SH,20220525,22.0,22.03,21.35,21.72,-1.3176,226699.63,-166.1,58.3,0.2,-0.0,-0.4,0.5,22.0,24.2,19.8,0,0.0,1.1,wait,11
600529.SH,20220525,21.75,22.95,21.61,22.48,2.7422,95124.55,30.2,533.1,0.2,0.0,0.6,1.0,22.3,24.5,20.1,0,0.0,1.1,wait,15
600884.SH,20220525,22.22,22.65,21.67,22.19,-0.627,276841.31,-21.6,954.2,0.2,0.1,4.0,0.7,22.6,24.9,20.3,0,0.0,0.7,wait,11
600729.SH,20220525,20.76,21.34,20.75,21.29,1.9636,23382.4,-75.6,-738.0,0.2,-0.2,-12.2,0.1,22.6,24.9,20.4,0,0.0,0.5,wait,56
600764.SH,20220525,22.0,22.56,21.84,22.42,2.0018,63741.1,-25.0,792.2,0.1,0.1,3.3,0.7,22.8,25.0,20.5,0,0.0,0.8,wait,13
601615.SH,20220525,24.73,25.05,24.41,24.99,1.1331,371711.46,72.4,1261.5,0.2,0.3,17.7,0.9,23.6,25.9,21.2,0,0.0,0.6,wait,2
603355.SH,20220525,21.32,21.65,21.07,21.37,-0.1402,12859.27,-197.0,440.8,0.2,-0.1,-7.2,0.7,21.6,23.8,19.5,0,0.0,0.7,wait,56
603043.SH,20220525,21.95,22.2,21.63,21.92,-0.2276,15667.8,-88.2,-256.1,0.1,-0.1,-7.3,0.1,22.4,24.6,20.1,0,0.0,0.5,wait,21
002258.SZ,20220525,22.08,22.49,21.95,22.45,1.6757,76489.11,-77.8,714.6,0.2,-0.0,-2.0,0.8,22.2,24.4,20.0,0,0.0,0.6,wait,17
600900.SH,20220525,23.04,23.29,22.94,23.21,1.398,403913.45,68.9,344.1,0.1,0.0,1.0,0.7,23.0,25.3,20.7,0,0.0,0.8,wait,56
603916.SH,20220525,22.12,23.1,22.0,23.1,4.4304,32220.44,-51.7,41.9,0.2,-0.0,-0.4,0.8,22.6,24.8,20.3,0,0.0,1.0,wait,11
002555.SZ,20220525,20.59,21.16,20.58,21.03,1.1544,208856.22,-117.0,-408.4,0.2,-0.2,-13.6,0.3,21.9,24.1,19.7,0,0.0,0.5,wait,18
000063.SZ,20220525,22.31,22.62,22.3,22.53,0.7603,243798.08,-189.4,450.7,0.1,-0.1,-4.9,0.4,23.2,25.5,20.9,0,0.0,0.6,wait,28
603305.SH,20220525,23.12,23.6,22.85,23.5,1.0753,56950.66,15.6,1052.7,0.3,0.1,4.5,0.9,22.4,24.6,20.1,0,0.0,0.7,wait,3
000739.SZ,20220525,22.24,22.85,22.02,22.69,1.5213,184541.42,-131.0,668.2,0.3,-0.2,-12.4,0.6,23.5,25.8,21.1,0,0.0,0.4,wait,7
002223.SZ,20220525,22.16,22.72,22.06,22.59,1.5737,45989.86,-105.8,-190.4,0.1,-0.1,-6.7,0.4,23.4,25.8,21.1,0,0.0,0.6,wait,15
600584.SH,20220525,23.75,24.16,23.71,23.84,0.5059,161029.25,-26.7,895.5,0.2,0.1,3.1,0.8,23.7,26.1,21.4,0,0.0,0.6,wait,17
603681.SH,20220525,23.6,23.96,22.68,23.5,-1.2605,31602.31,-23.9,979.3,0.3,0.1,5.3,0.8,23.1,25.4,20.8,0,0.0,2.0,wait,15
601156.SH,20220525,22.42,23.29,22.33,23.0,1.5004,58115.89,-104.1,62.2,0.2,-0.1,-8.2,0.6,23.2,25.6,20.9,0,0.0,0.6,wait,25
603719.SH,20220525,23.01,24.0,23.01,23.8,3.0303,24501.2,-100.7,431.3,0.2,-0.1,-3.0,0.4,24.3,26.8,21.9,0,0.0,0.9,wait,15
600872.SH,20220525,24.5,24.82,24.3,24.77,1.3917,129978.8,-15.1,-295.0,0.1,0.0,2.3,0.4,25.2,27.7,22.7,0,0.0,0.5,wait,15
000977.SZ,20220525,23.72,24.2,23.72,24.11,2.0745,151160.95,-160.4,-81.0,0.1,-0.1,-4.6,0.4,25.0,27.5,22.5,0,0.0,0.6,wait,15
600566.SH,20220525,22.6693,23.0481,22.4362,22.9801,1.371,43277.02,-130.7,675.5,0.2,-0.1,-8.1,0.7,23.2,25.5,20.9,0,0.0,0.6,wait,15
